CONFIG_ID,NUMBER_OF_PRODUCT_SOLD,GMII,NUMBER_OF_VISIT
80013472-C,2388,0.100911298458529,1467
80008296-C,414,0.11623147903645402,1023
80046791-C,49,0.162558543977297,317
80045687-C,333,0.218974696665972,908
30103300,205,0.206645199499362,250
80002503-C,1847,0.112387070982385,3428
80011599-C,569,0.283067754129893,2506
80033266-C,76,0.128183463523316,193
80043987-C,138,0.18186167768648498,617
80003246-C,328,0.26714394274013004,369
80044193-C,33,0.23011256806428199,73
30104286,848,0.24544011939307298,508
80033390-C,49,0.092584682088514,327
80043404-C,13,0.05281897190136099,82
80021932-C,152,0.16466596977428197,303
80045720-C,156,0.112652962738143,1765
30103187,21072,0.069658249310616,24362
80008112-C,234,0.21171840075800302,426
80038338-C,651,-0.10283324711244801,784
80043064-C,884,0.14689995503782502,4319
80036175-C,210,0.04907116966804,412
30103741,185,0.26381021773499896,196
80031742-C,30,0.17372468295902402,104
80020841-C,839,0.031559684776763,4136
80021692-C,460,0.280555728276398,1098
80007833-C,4488,0.11349714098838301,6522
80033347-C,1158,0.142765917580742,2997
80020949-C,228,0.24589924674852498,1173
80046256-C,81,0.166387104372796,1582
80036124-C,6,0.442602359294859,65
80021274-C,495,0.177203326681179,1067
80027150-C,1683,0.166703304274622,3514
80031713-C,149,0.23835658752486397,515
80001601-C,112,0.216420640517057,105
80012324-C,423,0.034818524080814,548
80007471-C,537,0.11820040006348599,991
70002834,2565,0.326773851816116,2158
80045636-C,240,-0.04014024920966,512
30104429,212,0.29839233449371805,329
80034152-C,583,0.053523996208801,162
80026030-C,24,0.382268847940565,149
80030958-C,126,0.090969121127434,310
80045762-C,70,0.22782610482628302,270
40100274-C,416,0.273677892076427,385
80009765-C,3237,0.158052357945216,3789
30103868,1241,0.17027362532948,3382
80011097-C,375,0.11895926201919699,518
80029074-C,84,0.153359247482869,518
80001013-C,2064,0.232109212039239,4300
80046806-C,13,-0.05551798185579,91
80040342-C,92,0.086740408260235,268
80024690-C,237,0.24481113237154603,371
80018607-C,227,0.137354685975897,636
80009390-C,4135,0.17997642508427103,6835
80031373-C,1050,0.146011742323392,986
80012097-C,118,0.305156713000292,238
50002081,448,0.15459757133301502,527
80040208-C,349,0.14176587981925198,2905
80003883-C,75,0.180950302010983,170
80008477-C,256,0.11303001405394601,734
80009487-C,153,0.172704243281612,478
80035211-C,77,0.159760271470977,154
80038601-C,263,0.39486691545303904,720
80035345-C,45,0.118955647230218,353
80045132-C,217,-0.062141350516894005,92
80040313-C,3854,0.214596609712777,10207
80032082-C,15,0.07227196449517401,136
80026295-C,688,0.242444771321124,1495
80024373-C,1265,0.12464255476029301,1380
80027331-C,341,0.289843656835926,654
80028793-C,556,0.059829494999738,643
80011263-C,547,0.12948796074330698,1465
80042938-C,156,-0.028707098264893,369
80044635-C,78,0.09387097326443199,1020
80044282-C,142,0.11159393908028,760
80031670-C,270,0.246533989418525,619
80004634-C,325,0.19413248462465196,1209
80024632-C,324,0.077530519386721,487
80043862-C,148,0.185799083241962,700
80036658-C,151,0.188952410939187,1127
80025657-C,694,0.185800367877009,1699
80036691-C,326,0.08699756620557099,431
80039336-C,3398,0.206434907069863,6270
80024981-C,186,0.294714779026166,663
80034672-C,216,0.229302215171438,426
80018168-C,112,0.161742629761049,200
80019573-C,261,0.28704289844876696,599
80039781-C,248,-0.386967335870413,573
80042902-C,74,0.219969035936375,784
80016325-C,218,-0.003475517379827,369
30103119,467,0.18887369994903896,407
80042036-C,113,0.164583073551015,193
80045601-C,416,-0.43031932380053994,887
80021813-C,279,0.10189189480414801,435
80032315-C,508,0.310735201012272,1225
80036767-C,2459,0.155946477870974,5315
80030517-C,283,0.20990388406014202,509
80036633-C,325,0.11892143361450301,473
80018478-C,92,0.146748240267749,247
80023041-C,254,0.23094621700876702,542
80045475-C,10,0.062903131515872,41
80039701-C,600,-0.561507985280358,542
80036640-C,733,0.21210436424925302,2239
80023115-C,6199,0.32579812848407,5337
80007592-C,385,0.18036621540951103,800
30150106,187,0.156903034656243,186
50002433,766,0.22864661665225197,1354
30105762,14,0.232547890637838,103
80031634-C,174,0.15917282551086903,1053
80040058-C,23,-0.173996212493668,58
80006275-C,149,0.11935764155761198,158
80009368-C,656,0.179504963232422,2008
80020640-C,671,0.19159824733117997,3290
80008398-C,734,0.159410337411046,1513
80040101-C,89,0.36367545484718894,154
80022248-C,557,0.26290433724817003,1483
80013092-C,119,0.19819000332775102,190
80015701-C,172,0.17055614423661802,171
80044620-C,10,0.18469483044190602,142
80023325-C,233,0.104922840988131,563
80046110-C,136,0.186676852961979,207
80031706-C,1139,0.16364521868165602,2951
80020399-C,56,0.16596093369229997,121
80045358-C,54,0.202283838612155,279
80013546-C,823,0.114069883579128,1515
80013359-C,267,0.032020355198563,370
80039728-C,151,-0.564629867745103,293
80031715-C,99,0.19820730707737602,382
80002429-C,176,0.12647415069324902,191
80040071-C,35,-0.274348424439006,150
80020635-C,166,0.20362228377062197,808
50003168,726,0.23172409945796602,1411
80039580-C,131,0.151764028478871,683
80021272-C,201,0.165399467999514,655
50003705,713,0.022358773289794,1464
80043265-C,128,0.040976162409862994,804
80038726-C,1004,-0.09480593256388001,1822
80014168-C,318,0.342042715512411,348
80018480-C,222,0.185155194477964,400
80029971-C,8620,0.187801408317191,13112
80038959-C,259,0.05819322321661901,1087
80044452-C,1140,0.20960282797523397,1789
80045656-C,78,-0.107843704094962,175
80017735-C,630,0.08855520783138301,1774
30103520,1173,0.16976855599300597,1017
80043199-C,124,0.07494041071947201,82
80000439-C,240,0.301509167905641,251
80007252-C,223,0.005077493006566,180
80021815-C,188,0.10186417604485001,187
80040561-C,267,0.063384414043478,531
80032313-C,938,0.313724701335953,2625
80041591-C,44,0.09634663627544901,365
80014672-C,27,0.20586136501195104,54
80043477-C,33,0.09211721291079801,92
80020792-C,3184,0.27346793797821106,3425
80042138-C,88,0.238544952065054,254
80016323-C,204,0.036992799600529,366
80033977-C,133,0.19893871773742702,399
80044348-C,1287,0.11125266307630001,4502
80038060-C,1343,0.225131198360987,1150
80009651-C,425,0.113763605944355,687
80043234-C,123,-0.000536123493448,306
80025823-C,12,-0.259841368899473,201
80039330-C,242,0.13247112183953802,968
80008409-C,2357,0.28473947768886,786
80001645-C,185,0.139649812362298,215
80046127-C,48,0.087468917488735,245
80025396-C,386,0.26488695644814003,936
80044090-C,259,0.050553325333747,388
80029390-C,188,0.113331535446776,295
80030492-C,58,0.22341864503731798,120
80013776-C,68,-0.136624291489919,76
80029958-C,505,0.028237309743523,1172
80044573-C,286,0.158031281917364,1030
50003357,42,0.08652226193202,150
50003117,67,0.23706134112692,150
80032780-C,18,-0.018138763217349,237
80000544-C,447,0.24167231756142898,842
30160315,393,0.22330338879109196,490
30103314,641,0.228747887369093,561
80017648-C,754,0.262936163174736,513
50003104,366,0.187805309427027,945
80025067-C,149,0.30143343783375703,543
80044728-C,127,0.042789064332039,468
80009231-C,373,0.142074589049721,449
80021302-C,156,0.06900236920248101,375
80035653-C,58,0.096006880760041,100
80039750-C,118,-0.48150428308227,237
80024804-C,20,-0.311598314722065,627
80040548-C,23530,0.13099790711237802,51410
70002348,44622,-0.011877629011941003,58846
80045391-C,405,-0.15721425474215697,486
80044195-C,252,0.16194434765981197,1585
80042917-C,17,0.19713903691770301,54
80017134-C,175,0.226743288606464,284
80037625-C,286,0.30144613154775,305
80029867-C,520,0.20899036099028698,1277
80042843-C,70,0.15652753702408803,272
80029710-C,1265,0.11481572608996302,1869
80039323-C,143,0.032758044700111004,355
80034493-C,184,-0.08372500852142599,360
80026146-C,44,-0.082823924450323,194
80027409-C,108,0.10347204787982801,210
80016238-C,736,0.23953275474269603,802
80038495-C,8,0.179949106624513,142
80021857-C,1865,0.114378857303899,2745
80020684-C,738,0.17723289615060697,2244
80021720-C,641,0.080389085013752,407
80003915-C,505,0.253413009976662,621
50003132,421,0.280796492233735,586
80025997-C,812,0.21903154189881,885
80014466-C,87,0.339887273030536,534
80040296-C,38,0.055313693879546,258
80043285-C,4,0.023508131129715,63
30102981,366,0.12752262211083398,496
80024641-C,2173,0.13720869517458803,4033
80032002-C,46,0.485298111530269,245
80013894-C,1045,0.054968693643859,1006
80040724-C,461,0.035440067387469,938
80044151-C,867,0.088203894574646,5296
80042321-C,707,-0.033022291903566,1664
80000852-C,306,0.233381390218862,657
80044059-C,75,0.208389763167659,209
80020677-C,960,0.16998923783734698,2053
70002787,4559,0.148773273008266,3583
80014228-C,65,0.312768500972942,262
80043071-C,16,0.020029472970397998,54
80036160-C,352,0.09368977050321302,603
80039129-C,402,0.031242073837847998,338
80004647-C,455,0.211444814719957,1488
80021694-C,240,0.281753429063792,1119
80040020-C,176,0.022983507213387,290
50002071,792,0.286236940896953,565
80022934-C,206,0.040692809108441,590
80038103-C,151,0.194272427155841,418
80018612-C,304,0.07023932618057499,485
80045630-C,60,-0.12172005252447698,292
80027366-C,608,0.22093457678289802,1188
80040241-C,18,-0.009266097600944,48
80009171-C,393,0.12069349643150899,568
80041703-C,136,0.242018232415582,1441
50003367,366,0.11484167955233501,286
80022051-C,361,0.211932856596165,387
80007426-C,2553,0.18169249924612602,3807
80006135-C,145,-0.020985977675784,267
30103302,443,0.14182577018807502,283
80039896-C,696,0.14432985246176502,1529
80042649-C,149,0.28372893472825,556
80024696-C,164,0.050769623010934004,311
80046134-C,51,-0.23488863101783103,366
80023859-C,242,0.15968634448607902,637
80023291-C,208,0.043444075779223,495
80024011-C,48,0.154793511095155,250
80020913-C,412,0.009225064836304,1231
80045212-C,32,0.22940762761211,176
80021223-C,366,0.265881349721633,241
80007055-C,215,0.20525908062741197,383
80014478-C,293,0.238006570189973,1212
80042332-C,85,0.09919490166089,503
80020173-C,2882,0.21630060073960997,4126
80008040-C,686,0.062264162985226,368
80013347-C,215,0.056468521788162,410
30103174,792,0.234887940755015,608
80000949-C,124,0.195801470600451,93
30160313,475,0.19686223258322,2212
80023068-C,36,0.16079071472903197,459
80032040-C,3954,0.19050609169151,8478
80014429-C,241,-0.000806863514268,345
80036816-C,163,0.08247672810413201,285
80040285-C,221,0.08729841258502201,533
80042363-C,22,0.241319370623543,99
80026352-C,818,0.176747377009828,1719
80004690-C,219,0.152294890714635,856
80020883-C,238,-0.009503344697774,293
80045382-C,77,-0.055500931188830996,366
80016211-C,331,0.21361294744061898,546
80021873-C,122,0.239347538298935,391
80006197-C,72,0.156174552178305,125
80024760-C,900,0.20331859359740698,3689
80010237-C,404,0.182675900598426,675
30170004,155,0.135427247795254,257
80020149-C,298,0.24952313671069898,775
30103185,782,0.18998717268824897,742
80039743-C,199,-0.39759256051507,413
80039868-C,205,0.09224128510392901,438
80031069-C,40,0.114255351866926,115
80004632-C,1913,0.15011011872631302,4131
80045274-C,152,0.199787342890571,865
80030339-C,186,0.07186457032655799,478
80000113-C,141,0.216496345959026,433
80024348-C,996,0.136290062308057,3607
80014162-C,158,0.37717587427825505,228
80033110-C,8499,0.215312127965716,12263
80006108-C,88,0.10203422840920501,161
80007513-C,92,0.036690394998129996,144
80006256-C,233,0.0976985907353,484
80009317-C,1880,0.17251123792173698,4846
80009243-C,276,0.16693424156231698,295
80032655-C,181,0.261009751808969,447
80007611-C,954,0.07856871811498799,1535
80022785-C,201,0.205364482683452,450
80010449-C,332,0.27344053893489106,830
80018474-C,1100,0.123146524101187,1261
80023062-C,754,0.10617237536493801,1195
80001376-C,144,0.177753273535819,992
80009508-C,143,0.20664197449313504,189
80011611-C,1927,0.16507592912681499,3712
80044715-C,167,0.14321851390938503,638
80046218-C,15,0.159143562455666,109
80021680-C,376,0.27716907775806604,763
80029541-C,2417,0.225103438799317,4036
80003594-C,116,0.227277416981471,217
80029449-C,262,0.09026779579833198,383
80038637-C,229,0.06271468989076799,160
80014171-C,515,0.32645016763477,900
80001624-C,88,0.127128629995344,127
80046146-C,63,-0.20461820205707001,591
80000688-C,39,0.158094709020702,116
80037801-C,375,-0.189185129860867,701
80024518-C,412,0.12588172554925098,730
80043537-C,64,0.11370857067640598,266
80022768-C,64,0.04791564891711401,25
80036663-C,769,0.16248069430716197,1599
80009400-C,1212,0.28662905512905895,2271
80041272-C,7,0.07197870087761299,73
80033508-C,55,0.089426509337914,143
30104779,316,0.18677770460495102,777
80027839-C,2044,0.144595841062911,3674
80013245-C,1049,0.039507935017186004,2144
80011640-C,307,0.125957230012954,1023
80012975-C,159,0.130592167337783,646
80020766-C,651,0.268428842872527,869
80003161-C,514,0.023517708532801,872
80003482-C,156,0.16708190265930897,256
80029457-C,615,0.07247403306277299,897
80038423-C,42,0.004920451457097,155
80020919-C,189,-0.007357891102138001,925
80037081-C,62,0.14165590318797902,413
80036179-C,649,0.066326792181694,911
80039594-C,2219,0.126437040273744,9760
30102852,333,0.256995521674087,374
80021266-C,161,0.085602108864216,193
80008931-C,167,0.11040139608123099,301
80015665-C,116,0.191984469479332,127
80002535-C,63,0.19317328550439303,145
50100222,68,0.1432122794663,216
80036621-C,48,0.145902562960853,562
80016130-C,65,0.253799111525735,555
80028640-C,282,0.03453901976413,580
50004859,191,0.250761243030339,287
70002421,342,0.126350057891549,435
50004815,162,0.244039918686553,348
80013353-C,284,0.114423683674858,435
80046407-C,157,0.212749276423552,480
80039731-C,142,-0.9100720815813459,373
70002932,9920,0.283703491579922,7676
80037680-C,125,0.33272230689838,717
80023919-C,182,0.298284865869403,3967
80031604-C,260,0.267794202945925,783
80045938-C,147,-0.151717781127137,736
80040096-C,391,0.273613718659205,1110
80042596-C,199,0.167974246747479,211
80034499-C,419,-0.012278201934656998,548
80016232-C,1148,0.21563126274107103,2750
80038079-C,4321,0.22759777925853603,4190
80045969-C,284,-0.116999281344726,720
80027403-C,114,0.036583470369377,277
30160028,600,0.186619465461528,4451
80011986-C,1923,0.224843120447226,2414
80044446-C,3645,0.21963997405807,2693
80038385-C,340,0.193833386504578,404
80002280-C,79,0.248290188271263,126
80041397-C,15,0.050207266661579,96
80016192-C,573,0.16871236567258402,1042
80027888-C,188,0.02610646030891,431
80042281-C,110,0.27075670396605,112
80007459-C,585,0.125814034299498,938
80024522-C,274,0.13247840531496302,798
50002741,285,0.186683793876811,411
80032235-C,467,0.09502751225037899,1043
80014754-C,158,0.22126789030814398,433
80027560-C,437,0.06496814140758701,526
80014977-C,237,0.22404962417335297,476
80017642-C,245,0.23193594105547197,134
80020514-C,5568,0.134120998934222,9739
80013903-C,459,0.054889541807797,591
40003021-C,420,0.23355291176144197,1007
80045589-C,399,-0.379742351844007,520
80030590-C,153,0.24540273730940598,964
80021153-C,643,0.283932318985415,1784
80033583-C,538,0.273166852276629,1697
80046492-C,101,0.063481495070683,371
80041831-C,297,0.16944188555824202,1100
80038754-C,46,0.026758222141727996,56
80009165-C,79,0.142178646952819,320
40100092-C,1996,0.268382711591934,5064
30103421,2003,0.14865827603503,939
80010910-C,327,0.146349903711005,1323
80042758-C,72,0.30575716180430396,160
80011220-C,295,0.157075623292246,1173
80042650-C,49,0.11769527295570201,140
80017171-C,735,0.0037100508690570003,1715
80039232-C,143,0.26199028036469396,400
80012408-C,232,0.17943839909675305,292
30104372,462,0.210688747697202,390
80007995-C,1610,0.09031938046736801,4796
80028405-C,70,-0.051485911170005,195
50004162,472,0.124733127594496,913
80030963-C,352,0.081686503232636,777
30103499,341,0.18739143604523498,755
80013147-C,446,0.227344057210322,460
80020276-C,4621,0.168338726104187,9363
80031356-C,1167,0.135759043353012,1811
80017637-C,244,0.257941425686762,308
80042588-C,168,0.16062381893142802,149
80013116-C,214,0.137132704675955,216
80021739-C,98,0.103383917778877,24
80023234-C,382,0.31343327670449606,697
80041762-C,553,0.29614414451123,2994
80020930-C,154,0.031260492011587995,558
80029422-C,745,0.093991965983855,2041
80044804-C,142,0.071885104464881,581
80030225-C,62,0.132610069583176,281
80025093-C,50,0.321774486064134,418
80011173-C,1057,0.18376949112525898,2481
80029473-C,237,0.12237881702086599,344
80031662-C,20,0.043510776206787005,406
80033093-C,221,0.206973831428776,391
80044064-C,1862,0.190973515938624,4561
70002236,1108,0.18361185141523603,1775
80046182-C,48,0.11168213762043999,331
80024620-C,108,0.101512587805335,297
80024957-C,18,0.123229842813515,189
80042248-C,182,0.25471720318585395,697
80011638-C,253,0.17115362239576198,341
80024774-C,90,0.21623177402592603,78
80036742-C,180,0.18516085629999698,1095
80044038-C,16,0.17960819347926102,163
30103299,4604,0.221588833109716,10014
80016654-C,807,0.256333365119662,2133
80024598-C,86,0.124016435161355,361
30150229,39523,0.069877473824306,62718
80045278-C,52,0.27149911332283,167
30110078,255,0.263091627512726,660
80044380-C,88,0.246594528171395,280
